https://image1.ljcdn.com/110000-inspection/test-54b14705-dd58-454a-9a0c-0ab297f3d37e.png.296x216.jpg,南向正规两居 卫生间有窗户 客厅有两处窗户 精装修,"[('2室2厅', '79.22平', '南')]",低楼层(共35层),京贸国际城西区 ,56人关注,445,单价49955元/平米
https://image1.ljcdn.com/110000-inspection/test-bee93310-1fe1-48e8-bbe4-28621b28e097.jpeg.296x216.jpg,南北通透两居室       板楼,"[('2室2厅', '96.55平', '南 北')]",低楼层(共16层),万年花城三期 ,557人关注,615,单价57508元/平米
https://image1.ljcdn.com/110000-inspection/rsp_pic_uploada01a7e3e-4ede-4a5c-9650-f3deba05e7a7.jpg.296x216.jpg,顺驰领海观湖四居，南北通透 随时看房,"[('4室2厅', '189.1平', '南 北')]",顶层(共15层),顺驰领海 ,449人关注,880,单价51356元/平米
https://image1.ljcdn.com/110000-inspection/df4e8b82-6914-4170-a406-cb3f56932e47.jpg.296x216.jpg,南北通透满五年唯一一居室可以改成小两居,"[('1室1厅', '53.89平', '南 北')]",中楼层(共6层),牛街东里 ,456人关注,490,单价43435元/平米
https://image1.ljcdn.com/110000-inspection/test-df3a088d-4ac3-4cb8-879c-1ee7e092c4a5.jpeg.296x216.jpg,霁月园三居此房满五唯一 低楼层,"[('3室1厅', '101.97平', '东 西')]",底层(共6层),霁月园 ,23人关注,415,单价46307元/平米
https://image1.ljcdn.com/110000-inspection/a3f29bed-404c-4913-a682-120a59078c4a.jpg.296x216.jpg,名流花园 低楼层三居两厅，满五唯一，南北通透，,"[('3室2厅', '91.4平', '南 北')]",低楼层(共6层),名流花园 ,178人关注,333,单价75987元/平米
https://image1.ljcdn.com/110000-inspection/8be82e12-a6ae-43c4-a10e-2e50a87b5ba7.jpg.296x216.jpg,鹏润家园正规两居室，可改三居，视野无遮挡，可看西山,"[('2室1厅', '90.72平', '西北')]",高楼层(共30层),鹏润家园 ,541人关注,625,单价35102元/平米
https://image1.ljcdn.com/110000-inspection/3203b4e2-b1b9-4a23-bb0a-68e55aaaf4b7.jpg.296x216.jpg,百万庄融城  温馨大三居 精装修 靠谱出售 随时签约,"[('3室2厅', '154.4平', '东 西')]",底层(共14层),融城 ,189人关注,1550,单价92823元/平米
https://image1.ljcdn.com/110000-inspection/rsp_pic_upload47105a44-b395-4d08-bae4-2e3601a6f7f0.jpg.296x216.jpg,慧忠北里精装修大一居可改两居，高楼层采光视野好,"[('1室2厅', '69.84平', '东南')]",高楼层(共25层),慧忠北里第二社区 ,162人关注,439,单价32433元/平米
https://image1.ljcdn.com/110000-inspection/test-456a2969-686e-4fda-935f-fe580097f505.png.296x216.jpg,满五年唯一 精装修 西向大两居 带车位,"[('2室2厅', '141.08平', '西')]",中楼层(共24层),荣尊堡国际俱乐部公寓 ,275人关注,998,单价75860元/平米
https://image1.ljcdn.com/110000-inspection/test-ca03ba93-e401-4545-9963-bf3d0a54c2d6.png.296x216.jpg,柏林爱乐三期精装修大一居改两居,"[('1室1厅', '71.64平', '东 西')]",11层,柏林爱乐三期 ,62人关注,409,单价63633元/平米
https://image1.ljcdn.com/110000-inspection/971a119c-6a2d-4cd8-9c71-393cc860ed3f.JPG.296x216.jpg,东三区一梯两户板楼三居，商品房满5年一套住房,"[('3室1厅', '134.19平', '南 北')]",中楼层(共7层),天通苑东三区 ,358人关注,490,单价99984元/平米
https://image1.ljcdn.com/110000-inspection/test-762ad963-ce23-4531-ac93-e1cf25c3d439.jpeg.296x216.jpg,珠江逸景70年大产权 业主诚心出售 看房有租户,"[('2室1厅', '100.78平', '南')]",顶层(共14层),珠江逸景 ,1103人关注,290,单价43814元/平米
https://image1.ljcdn.com/110000-inspection/test-b7e38cac-099b-41e9-9740-6b8557e52179.png.296x216.jpg,北辰福第中区，经典南向两居室，毛坯房，满五年唯一,"[('2室1厅', '83.52平', '南')]",中楼层(共27层),北辰福第二号院 ,233人关注,435,单价96881元/平米
https://image1.ljcdn.com/110000-inspection/test-491eb97b-0bba-4274-a05d-3d93808958bf.png.296x216.jpg,满五年唯一 南北通透双卫生间两居 采光好,"[('2室1厅', '92.16平', '南 西 北')]",高楼层(共6层),富力桃园A区 ,229人关注,600,单价36145元/平米
https://image1.ljcdn.com/110000-inspection/test-f70fde23-31b3-4cc5-81e2-17e578512253.png.296x216.jpg,南三环边 南北双通透大四居 地铁4+10号线双线,"[('4室2厅', '156.77平', '南 北')]",中楼层(共9层),冬季星空 ,124人关注,1120,单价72142元/平米
https://image1.ljcdn.com/110000-inspection/test-a005b4fe-6409-4766-9f94-6ebdc0f5be1c.jpeg.296x216.jpg,东南朝向两居室    带电梯中间层  业主诚心出售,"[('2室1厅', '74.59平', '东南')]",中楼层(共21层),东泽园 ,96人关注,370,单价53450元/平米
https://image1.ljcdn.com/110000-inspection/test-0e41c3cd-dcf4-432f-b5fc-05e790434853.jpeg.296x216.jpg,带电梯，南北朝向，高板楼，92年钢混结构,"[('2室1厅', '62.62平', '南 北')]",中楼层(共12层),甜水园东里 ,336人关注,419,单价66911元/平米
https://image1.ljcdn.com/110000-inspection/1d94eeb2-5313-4de0-a3b1-d8b294677a27.JPG.296x216.jpg,万象新天 南北通透 户型方正 精装修,"[('3室1厅', '148.8平', '南 北')]",低楼层(共15层),万象新天二区 ,132人关注,730,单价51955元/平米
https://image1.ljcdn.com/110000-inspection/test-08b2bbbd-06fe-4f1b-8a3b-779855d7965d.jpeg.296x216.jpg,丽泽商圈，两室两厅 南北通透 带电梯 业主诚心出售,"[('2室2厅', '97.07平', '南 西 北')]",高楼层(共9层),丰益花园东区 ,108人关注,535,单价53220元/平米
https://image1.ljcdn.com/110000-inspection/test-61a7decf-d04a-42d2-a18e-9597b4be8131.jpeg.296x216.jpg,三环边满五年唯一南北通透两居室 诚心出售,"[('2室1厅', '90.13平', '南 北')]",高楼层(共21层),青秀雅苑 ,76人关注,426,单价30686元/平米
https://image1.ljcdn.com/110000-inspection/test-292cec41-7f55-45b4-b207-4114cdcb5613.jpeg.296x216.jpg,丰西北里 两居室 一层带院 满五唯一 95年的房子,"[('2室1厅', '58.71平', '南 北')]",底层(共6层),丰西北里 ,243人关注,265,单价43795元/平米
https://image1.ljcdn.com/110000-inspection/test-ba69f97c-7745-4fb5-b073-2a53f882bcd9.jpeg.296x216.jpg,北京人家，满五唯一商品房，已做阁楼，露台已封,"[('2室1厅', '74.41平', '南 北')]",顶层(共6层),北京人家 ,2161人关注,398,单价58737元/平米
https://image1.ljcdn.com/110000-inspection/d756e21d-303a-4f80-8da3-7363e3c557ed.jpg.296x216.jpg,亦庄生活区 南向2居 精装修 免增值税和个税,"[('2室1厅', '79.31平', '南')]",高楼层(共22层),东亚瑞晶苑 ,77人关注,260,单价115107元/平米
https://image1.ljcdn.com/110000-inspection/test-9646317c-550f-4a09-b666-f40ac0d359b3.jpeg.296x216.jpg,御景春天 1室1厅 256万,"[('1室1厅', '48.42平', '东')]",低楼层(共21层),御景春天 ,362人关注,256,单价37403元/平米
https://image1.ljcdn.com/110000-inspection/test-dd1ff197-ed52-4fc1-b1a7-b58122914a21.jpeg.296x216.jpg,房子满五年家庭首套房 南北通透大两居,"[('2室1厅', '112平', '南 北')]",低楼层(共9层),顺驰领海 ,129人关注,515,单价56931元/平米
https://image1.ljcdn.com/110000-inspection/test-835804b9-74ae-4e65-aa75-d23e0be855e4.jpeg.296x216.jpg,龙泽苑西区 一层带院 小区中间,"[('2室1厅', '78.24平', '南 北')]",底层(共6层),龙泽苑西区 ,64人关注,460,单价31793元/平米
https://image1.ljcdn.com/110000-inspection/test-03497034-935e-4b5b-a4a8-77d25e6f635d.jpeg.296x216.jpg,惠民家园2居1厅南北向有钥匙随时看房,"[('2室1厅', '63.87平', '南 北')]",中楼层(共21层),惠民家园 ,99人关注,245,单价60576元/平米
https://image1.ljcdn.com/110000-inspection/test-b31fd1b1-1ccf-477d-9410-931a06729a14.jpeg.296x216.jpg,南三环成寿寺华芳园小区西南向两居室,"[('2室1厅', '80.53平', '西南')]",低楼层(共24层),华芳园 ,48人关注,420,单价43399元/平米
https://image1.ljcdn.com/110000-inspection/test-284c9ae4-1b2d-45cc-8e83-abf095484f20.png.296x216.jpg,主场 西南一居室 房子满五年且唯一 有钥匙 看房方便,"[('1室1厅', '56.39平', '西南')]",中楼层(共24层),主场 ,72人关注,540,单价38801元/平米
https://image1.ljcdn.com/110000-inspection/e827e2ea-450c-4e76-a5c2-da8cb48601fa.jpg.296x216.jpg,三里河路 南北通透三居室 诚心出售 有钥匙随时看房,"[('3室1厅', '83.3平', '南 北')]",顶层(共6层),三里河路 ,52人关注,760,单价71864元/平米
https://image1.ljcdn.com/110000-inspection/test-5a53b061-ec86-49fc-a868-c5c4aad7fd59.jpeg.296x216.jpg,满五年，已改地暖，采光充足，视野开阔,"[('1室0厅', '49.35平', '西南')]",高楼层(共21层),晶都国际 ,112人关注,306,单价46321元/平米
https://image1.ljcdn.com/110000-inspection/test-4c320b78-1d41-4a14-97b3-0ea9be8196cd.jpeg.296x216.jpg,高楼层采光无遮挡，双卧向阳，明厨明卫,"[('2室1厅', '91.07平', '东南')]",顶层(共20层),新龙城 ,22人关注,480,单价103137元/平米
https://image1.ljcdn.com/110000-inspection/test-6721ab81-46ee-4829-9204-56640eddfdec.jpeg.296x216.jpg,交通方便，首套购房缴纳1%的契税，可改三居室，中间层,"[('2室2厅', '70.79平', '东 西')]",中楼层(共6层),韩庄子东里 ,187人关注,340,单价45738元/平米
https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadd2833f6d-4146-4448-86e7-28675ca85fb6.jpg.296x216.jpg,满五年，在京一套房，带飘窗，近地铁，无遮挡,"[('3室1厅', '129.51平', '东南')]",低楼层(共27层),后现代城 ,90人关注,900,单价102619元/平米
https://image1.ljcdn.com/110000-inspection/rsp_pic_upload7f5d56e9-9bdf-4596-90e9-37e0af9fed40.jpg.296x216.jpg,望京新城两居观景房，有阳光房和露台，随时可看房,"[('2室2厅', '115.87平', '东南')]",高楼层(共26层),望京新城 ,72人关注,740,单价85927元/平米
https://image1.ljcdn.com/110000-inspection/test-5677916b-c83a-4b28-8c55-eb6831d1e508.png.296x216.jpg,全天采光好 无遮挡 满五年唯一住房 诚意出售,"[('3室2厅', '156.23平', '西南')]",低楼层(共26层),珠江帝景 ,360人关注,1280,单价149834元/平米
https://image1.ljcdn.com/110000-inspection/bc7dadad-f157-4309-956d-206ed56ec743.jpg.296x216.jpg,不临街 观景全南大两居 精装修 拎包住,"[('2室1厅', '135.15平', '西南')]",低楼层(共14层),华鼎世家三期 ,157人关注,1000,单价103953元/平米
https://image1.ljcdn.com/110000-inspection/0902af50-75d9-4ba4-9548-c19606049ec5.jpg.296x216.jpg,全明格局通透性好，格局方正可利用性强,"[('2室1厅', '140.18平', '南 西 北')]",低楼层(共30层),拂林园 ,42人关注,790,单价42248元/平米
https://image1.ljcdn.com/110000-inspection/a5bf8f4d-1247-4b4e-968b-c839237e75c1.jpg.296x216.jpg,北三区 板楼中层两居室，西南北三面采光，看房有钥匙,"[('2室1厅', '99.35平', '南 西 北')]",中楼层(共6层),天通苑北三区 ,204人关注,392,单价118423元/平米
https://image1.ljcdn.com/110000-inspection/test-ca77410b-e6bb-4b32-ac58-adb1301be1ba.png.296x216.jpg,万科南北通透三居室 开发商精装修 随时看房,"[('3室1厅', '172.84平', '南 北')]",顶层(共9层),万科紫苑 ,261人关注,1150,单价45949元/平米
https://image1.ljcdn.com/110000-inspection/67299107-1730-4adb-a133-fef45b75d0a5.jpg.296x216.jpg,崇文门，广渠门，东花市，北京上舍朝南两居室,"[('2室1厅', '81.62平', '南')]",中楼层(共15层),北京上舍 ,378人关注,630,单价31829元/平米
https://image1.ljcdn.com/110000-inspection/test-752e6a2e-4da4-45c0-81e5-e72d2cc3901f.jpeg.296x216.jpg,万年花城二期南向两居室 带露台 首套1.5%契税 随时看,"[('2室2厅', '100.19平', '南')]",低楼层(共9层),万年花城二期 ,202人关注,660,单价70794元/平米
https://image1.ljcdn.com/110000-inspection/test-52f86802-e900-45fb-a001-a19b8290b33c.jpeg.296x216.jpg,正规带客厅两居，南北通透，好楼层，95年板楼毛坯房,"[('2室1厅', '55.62平', '南 北')]",中楼层(共6层),南五里店45号院 ,92人关注,278,单价45336元/平米
https://image1.ljcdn.com/110000-inspection/6f44031b-2b6c-4783-937c-8f43dc714c5b.JPG.296x216.jpg,罗庄东里南北向两居室   户型方正采光好！,"[('2室1厅', '46.08平', '南 北')]",高楼层(共6层),罗庄东里 ,88人关注,430,单价48639元/平米
https://image1.ljcdn.com/110000-inspection/test-b88015a3-4894-4050-9910-f8a2d90fbfef.png.296x216.jpg,全明格局三居室 满五年公房 带电梯,"[('3室1厅', '88.16平', '西南 西北')]",中楼层(共18层),丰开苑 ,233人关注,528.9,单价58771元/平米
https://image1.ljcdn.com/110000-inspection/bba3f8b0-35a5-4f98-8727-7b0e54d5154b.JPG.296x216.jpg,颐源居东南观景两居 采光好 可以欣赏这个八一湖哟,"[('2室1厅', '112.66平', '东南')]",高楼层(共28层),颐源居小区 ,46人关注,1180,单价58824元/平米
https://image1.ljcdn.com/110000-inspection/3b61f831-29c0-4e67-89ce-0a38cbe78a6d.jpg.296x216.jpg,板楼一梯两户，总高9层，中间楼层，南北通透精装三居,"[('3室2厅', '131.29平', '南 西 北')]",低楼层(共18层),中铁翰庭 ,89人关注,1360,单价83205元/平米
https://image1.ljcdn.com/110000-inspection/52f9017a-2bab-4f14-b4fe-74e7e4c4a6ea.jpg.296x216.jpg,南北向一局，通风、采光好，中粮自管楼,"[('1室1厅', '57.15平', '南 北')]",中楼层(共14层),小关北里 ,236人关注,415,单价79950元/平米
https://image1.ljcdn.com/110000-inspection/test-a3de8426-197c-4806-9e06-58f3547ffa15.png.296x216.jpg,碧水二期三居 低总价 临公园 无个税 无遮挡 钥匙房,"[('3室1厅', '113.31平', '南 东北')]",低楼层(共16层),碧水云天 ,447人关注,1470,单价52117元/平米
https://image1.ljcdn.com/110000-inspection/test-04b5c62f-36ee-4c43-97ae-6967075b5186.png.296x216.jpg,满五年公房 南北通透 业主诚意出售,"[('2室1厅', '62.41平', '南 北')]",高楼层(共6层),林大北路9号院 ,85人关注,500,单价56417元/平米
https://image1.ljcdn.com/110000-inspection/763a1d99-9efe-4a9d-9a32-a6705d50b8f0.jpg.296x216.jpg,地铁口 精装修 三居室 业主诚售 满五年唯一,"[('3室1厅', '69.79平', '南 北')]",顶层(共4层),富强西里 ,252人关注,270,单价62833元/平米
https://image1.ljcdn.com/110000-inspection/test-03f3b0f6-5745-45c4-a6e3-97fd47bb5cb5.jpeg.296x216.jpg,金隅景和园 2室1厅 430万,"[('2室1厅', '84.53平', '南')]",高楼层(共21层),金隅景和园 ,53人关注,430,单价51074元/平米
https://image1.ljcdn.com/110000-inspection/test-36dc4a7d-c57b-4594-8e62-fe8701068650.png.296x216.jpg,南北通透两居室，大客厅，中间楼层，,"[('2室1厅', '67.54平', '南 北')]",中楼层(共7层),芍药居5号院 ,3072人关注,535,单价50969元/平米
https://image1.ljcdn.com/110000-inspection/test-081449dd-b156-4531-ba32-2b0bd2aafb68.png.296x216.jpg,远洋一方北润园 南向两居 满五年 双卧朝阳 诚售,"[('2室1厅', '86.06平', '南')]",中楼层(共18层),远洋一方北润园 ,29人关注,515,单价69519元/平米
https://image1.ljcdn.com/110000-inspection/test-8b2fe33b-d2c2-4880-ba47-fa76682ccd6b.png.296x216.jpg,庄维花园 1室2厅 429万,"[('1室2厅', '80.13平', '北')]",中楼层(共24层),庄维花园 ,210人关注,429,单价45935元/平米
https://image1.ljcdn.com/110000-inspection/test-8d765c67-aa98-486c-badb-524bc1ef7a43.png.296x216.jpg,西罗园南向两居室 满五年税费少 业主诚意出售,"[('2室1厅', '66.16平', '南')]",高楼层(共18层),花椒树社区 ,51人关注,395,单价47375元/平米
https://image1.ljcdn.com/110000-inspection/test-f7b7accb-cc56-4efd-8945-573620300279.jpeg.296x216.jpg,新华街三里 2007年房龄 全南向大两居 带电梯,"[('2室1厅', '88.22平', '南')]",顶层(共28层),新华街三里 ,42人关注,449,单价56209元/平米
https://image1.ljcdn.com/110000-inspection/eacbe85e-5fb2-472d-a303-676fc6ba6092.jpg.296x216.jpg,灯市口大街带电梯 西南向两居室 闹中取静,"[('2室1厅', '75.3平', '西南')]",高楼层(共12层),灯市口大街 ,50人关注,798,单价86989元/平米
https://image1.ljcdn.com/110000-inspection/test-fffea223-4269-430a-9b70-46e8488f2209.jpeg.296x216.jpg,水碓子西里高层全南两居视野棒采光好,"[('2室1厅', '59.65平', '南')]",高楼层(共12层),水碓子西里 ,197人关注,405,单价77512元/平米
https://image1.ljcdn.com/110000-inspection/test-00e0f79e-0bb4-4de3-bcb8-0e23f3f9f88c.jpeg.296x216.jpg,溪城家园东区的两居室，有电梯，随时能看本房，空置中,"[('2室1厅', '81.3平', '南')]",低楼层(共15层),溪城家园 ,148人关注,419,单价34854元/平米
